NPDB_ID,NPDB_mm,SMILES
NP_11807,308.16237,C=C1C(=O)OC2CC(C)C(C(CCO)OC(C)=O)C(C)=CC12
NP_28694,308.16237,CC(=CCCC1(C)OC(=O)C2C(C)=CC(=O)C21O)CCCO
NP_12018,308.16237,C=C1C(=O)OC2CC(C)C3CCC(OC(C)=O)C3(C)C(O)C12
NP_10929,308.16237,C=C1C(=O)OC2C=C(C(O)CC(C)OC(C)=O)C(C)CCC12
NP_39917,308.16237,CC(=O)OC1CC2C(C)CCC3C(C)C(=O)OC3C2(C)C1=O
NP_10310,308.16237,C=C1C(=O)OC2C1C(OC(C)=O)CC1(C)CCCC(C)(O)C21
NP_19073,308.16237,C=C1CCCC2(C)CC(OC(C)=O)C3C(C)C(=O)OC3C12O
NP_11686,308.16237,C=C1C(=O)OC2CC(C)(O)C(CCC(C)OC(C)=O)=CCC12
NP_218718,308.162373868,COc1cc(O)cc2c1C(=O)OC(C)CCCC(O)CCC2
NP_38146,308.16237,CC(=O)OC1C=C2C(=O)OCC2(O)C2(C)CCCC(C)(C)C12
NP_10723,308.16237,C=C1C(=O)OC2C1CCC1(C)C(O)CCC(COC(C)=O)C21
NP_1275,308.16237,C=C(C(=O)O)C1CC(OC(C)=O)C2(C)CCCC(=C)C2(O)C1
NP_38121,308.162374,CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12
NP_38868,308.162373868,CC(=O)OC1CC(O)C(C)=C2C3OC(=O)C(C)C3CCC21C
NP_4988,308.162373868,C=C(C)C1CCC2(C)OC3=C(CC12)C(=O)C(O)(CO)CC3O
NP_39290,308.16237,CC(=O)OC1CC2(C)C(O)CC=C(C)C2C2OC(=O)C(C)C12
NP_38238,308.16237,CC(=O)OC1C=CC(C)(O)C2C3OC(=O)C(C)C3CCC12C
NP_160085,308.166,CCCCCCCCSC1OC(CO)C(O)C(O)C1O
NP_279803,308.158351,NC(CCCCNCC1(O)OC(CO)C(O)C1O)C(=O)O
NP_37087,308.16237,CC(=O)OC1C(O)C2=C(C(=O)OC2)C2(C)CCCC(C)(C)C12
NP_18512,308.16237,C=C1CCC2C1C1OC(=O)C(C)C1CCC2(O)COC(C)=O
NP_321525,308.1565,c1ccc(Cc2ccc3cc(Cc4ccccc4)ccc3c2)cc1
NP_120184,308.16237,CCC=CC=CC1(C)OC(OC)=C(C(=O)CC(C)OC)C1=O
NP_114169,308.16237,CCC(C)C=C(C)C1OCc2c(oc(=O)c(C)c2O)C1(C)O
NP_10666,308.16237,C=C1C(=O)OC2C1CCC(CO)C1CCC(OC(C)=O)C12C
NP_10654,308.16237,C=C1C(=O)OC2C1CCC(C)C1CCC(O)C12COC(C)=O
NP_132211,308.16237,CCCC(CC(=O)CCc1ccc(O)c(OC)c1)OC(C)=O
NP_38542,308.162374,CC(=O)OC1CC(C)(O)C2CC=C(C)C2C2OC(=O)C(C)C12
NP_17135,308.1623,C=C1CCC(OC(C)=O)C2(C)CCC3C(C)C(=O)OC3C12O
NP_11712,308.162374,C=C1C(=O)OC2CC(C)=C(CCCOC(C)=O)C(C)C(O)C12
NP_208310,308.16237,COc1c2c(c(OC)c(C(C)OC)c1OC)OC(C)(C)C=C2
NP_81430,308.162373868,CC12C(=O)OC3CC4C(O)CCCC4C4(CCC1(O)OC4)C32
NP_41749,308.16237,CC(=O)OC1OC=C(CO)C2C1C1(CCC3C2C3(C)C)CO1
NP_11805,308.1623,C=C1C(=O)OC2CC(C)C(C(CC(C)O)OC(C)=O)=CCC12
NP_11940,308.16237,C=C1C(=O)OC2CC(C)C3C(OC(C)=O)CC(O)C3(C)CC12
NP_37706,308.16237,CC(=O)OC1C2=C(C)C(=O)OC2(O)CC2CCCC(C)C21C
NP_50072,308.162373868,CC(C)(O)C1CCC2(C)OC3=C(CC12)C(=O)C1CC3(O)CO1
NP_13037,308.16237,C=C1C(O)CC(OC(C)=O)C2(C)CCC3C(C)C(=O)OC3C12
NP_11707,308.162374,C=C1C(=O)OC2CC(C)=C(C(C)CCCOC(C)=O)C(O)C12
NP_40292,308.16237,CC(=O)OC1CC2OC2(C)CC2OC(=O)C(C)C2CC=C1C
NP_35225,308.16237,CC(=O)OC(C(=O)C=C(C)CCCC1=CC(=O)OC1)C(C)C
NP_11813,308.1623,C=C1C(=O)OC2CC(C)C(C(O)CC(C)OC(C)=O)=CCC12
NP_314374,308.164,OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1
NP_39305,308.16237,CC(=O)OC1CC2(C)C3(C)CC(O)C(C)=CC3OC1C21CO1
NP_192274,308.16237,COC(=O)c1c(CCCCCCCC(=O)O)cccc1OC
NP_10586,308.16237,C=C1C(=O)OC2C1CCC(C)=C(CCC(=O)OCC)C2(C)O
NP_1277,308.16237,C=C(C(=O)O)C1CC(OC(C)=O)C2(C)CCCC3(C)OC32C1
NP_38917,308.16237,CC(=O)OC1CC(O)C2(C)CCC3C(C)C(=O)OC3C2=C1C
NP_15559,308.16237,C=C1CC(OC(C)=O)CC2(C)CC3OC(=O)C(C)C3CC12O
NP_36517,308.16237386800003,CC(=O)OC1C(C)(C=O)C2=C(C=O)C(C)CC(O)C2C1(C)C
NP_37095,308.16237,CC(=O)OC1C(O)C2=C(COC2=O)C2(C)CCCC(C)(C)C12
NP_321871,308.1565,c1ccc2c(c1)ccc1c3ccc(c12)CCc1ccc(cc1)CC3
NP_13195,308.1623,C=C1C(O)CCC(C)=CC2OC(=O)C(C)C2CC1OC(C)=O
NP_205826,308.162373868,COc1c(C)c(OCC=C(C)C)cc(CO)c1COC(C)=O
NP_18423,308.16237,C=C1CCC2C(C=C(C)C(OC(C)=O)CC1O)OC(=O)C2C
NP_278668,308.16103,NC(=O)COc1ccc(C(=O)NC2C[NH2+]CCCC2O)cc1
NP_10585,308.16237,C=C1C(=O)OC2C1CCC(C)=C(CCC(=O)O)C2(C)OCC
NP_40351,308.16237,CC(=O)OC1CC=C(C)CC2OC(=O)C(C)C2C(O)C=C1C
NP_183415,308.15969,CNC1C(CO)OC(n2cnc3c(N(C)C)ncnc32)C1O
NP_97467,308.162373868,CC1CCCC=CC2CC(OC=O)CC2C(O)C=CC(=O)O1
NP_160662,308.16505,CCCCCCc1ccc(C=Nc2ccc(C(=O)[O-])cc2)cc1
NP_312024,308.16505,O=c1cc(C[NH+]2CCCCCC2)c2c(ccc3ccccc32)o1
NP_11814,308.16237,C=C1C(=O)OC2CC(C)C(C(O)CCOC(C)=O)C(C)=CC12
NP_39310,308.162374,CC(=O)OC1CC2(C)C3(CO)CCC(C)=CC3OC1C21CO1
NP_12016,308.16237,C=C1C(=O)OC2CC(C)C3CCC(O)C3(COC(C)=O)CC12
NP_39943,308.1623,CC(=O)OC1CC2C(C=C(C)CCC3OC13C)OC(=O)C2C
NP_19507,308.16237,C=C1COC(=O)C12CC1(C)C(C)CCC(OC(C)=O)C1C2O
NP_27345,308.1565,CC(=C(C)c1cccc2ccccc12)c1cccc2ccccc12
NP_38635,308.16237,CC(=O)OC1CC(C)=CCCC2(C)OC2C2OC(=O)C(C)C12
NP_36376,308.16237,CC(=O)OC1C(=O)C2(C)C3CC(C)(C)C3C3OC1C(C)C32O
NP_38281,308.16237,CC(=O)OC1C=CC2(O)C(C)CCC3C(C)C(=O)OC3C12C
NP_41757,308.16237,CC(=O)OC1OC=CC12CC1=CC(C)(OO)CCC1C2(C)C
NP_17136,308.16237,C=C1CCC(OC(C)=O)C2(C)CCC3C(OC(=O)C3(C)O)C12
NP_38659,308.162373868,CC(=O)OC1CC(C)C(C=O)=C2C1C(C)(C)CC2(C)C(=O)O
NP_39131,308.16237,CC(=O)OC1CC2(C)C(=C(C)CCC2O)C2OC(=O)C(C)C12
NP_40328,308.1623,CC(=O)OC1CC=C(C)C2(O)C3OC(=O)C(C)C3CCC12C
NP_11706,308.16237,C=C1C(=O)OC2CC(C)=C(C(C)CCCO)C(OC(C)=O)C12
NP_256561,308.162373868,Cc1c(O)cc(O)c2c1CC(CCCCCC(C)O)OC2=O
NP_42672,308.16237,CC(=O)OCC12C(=O)CCC1C(C)CCC1C(C)C(=O)OC12
NP_42147,308.162373868,CC(=O)OCC(C)CCCC(C)(O)c1ccc(C(=O)O)cc1
NP_38532,308.16237,CC(=O)OC1CC(C)(O)C2=C1C(C)CC1OC(=O)C(C)C1C2
NP_31479,308.16237,CC(=O)CC(OC(C)=O)C1=CCC2C(CC1C)OC(=O)C2C
NP_11949,308.162374,C=C1C(=O)OC2CC(C)C3C(OCC)CC(=O)C3(C)C(O)C12
NP_106219,308.162374,CC=C(C)C(O)C(C)C=CC(O)C(C)c1cc(O)cc(=O)o1
NP_15494,308.16237,C=C1CC(OC(C)=O)C(O)C2(C)CCC3C(C)C(=O)OC3C12
NP_208309,308.16237,COc1c2c(c(OC)c(C(C)OC)c1OC)C=CC(C)(C)O2
NP_43545,308.16237,CC(=O)OCC1=CC2OC(=O)C(C)C2C(O)CC(C)=CCC1
NP_21910,308.16237,C=CC(C)c1c(O)c(O)c(C)c(O)c1CC(C)(C)OC(C)=O
NP_214905,308.16237,COc1cc(C=CCOC(=O)CC(C)C)cc(OC)c1OC
NP_38613,308.1623,CC(=O)OC1CC(C)=CCC(=O)C(C)CC2OC(=O)C(C)C12
NP_165750,308.165541,CCN(CC)C(=O)C1CCCN(Cc2cccc(Cl)c2)C1
NP_36073,308.16237,CC(=O)OC1(C)CC2OC(=O)C(C)=C2CCC(C)=CCC1O
NP_149773,308.162373868,CCCCCCCC(=O)c1c(O)cc(O)cc1CC(=O)OC
NP_10632,308.16237,C=C1C(=O)OC2C1CCC(C)C1(O)CCC(OC(C)=O)C21C
NP_188406,308.16237,COC(=O)C1C2=CC(=O)OC2(OC)CC2(C)C(C)CCC12C
NP_50071,308.162373868,CC(C)(O)C1CCC2(C)OC3=C(CC12)C(=O)C1(O)COC3C1
NP_16968,308.16237,C=C1CCC(O)C2(C)CC(OC(C)=O)C3C(C)C(=O)OC3C12
NP_1321,308.16237,C=C(C(=O)O)C1CCC(C)C(CCC(C)=O)=CC1OC(C)=O
NP_8972,308.16237,C=C1C(=O)C(OC(C)=O)C=C(C)C(O)C(O)C2C1CC2(C)C
NP_38614,308.16237,CC(=O)OC1CC(C)=CCC(O)C(C)=CC2OC(=O)C(C)C21
NP_279796,308.158351,NC(CCCCNCC(=O)C(O)C(O)C(O)CO)C(=O)O
NP_36149,308.16237,CC(=O)OC12C(=O)CC3CCCC(C)C3(C)C1OC(=O)C2C
NP_218707,308.162373868,COc1cc(O)cc2c1C(=O)OC(C)C(O)CCCCCC2
NP_38330,308.16237,CC(=O)OC1CC(=O)C2(C)CC3C(CC(C)C12)OC(=O)C3C
NP_187537,308.16237,COC(=O)C1=CC(O)C23CC1C(C)(C)C2CCC3C(=O)OC
NP_81165,308.162373868,CC1(O)CCC2C1CC1=C(OC2(C)C)C2CC(O)(CO2)C1=O
NP_256563,308.162373868,Cc1c(O)cc(O)c2c1CC(CCCCCCCO)OC2=O
NP_12019,308.16237,C=C1C(=O)OC2CC(C)C3CCC(OC(C)=O)C3(CO)CC12
NP_168063,308.162374,CCOC(=O)C(CCOc1cccc(CC)c1)C(=O)OCC
NP_218713,308.162373868,COc1cc(O)cc2c1C(=O)OC(C)CCC(O)CCCC2
NP_218710,308.16237386800003,COc1cc(O)cc2c1C(=O)OC(C)CC(O)CCCCC2
NP_42139,308.16237,CC(=O)OCC(C)CC(=O)OC1C=C(C=O)C(C)(C)C=C1C
NP_37944,308.162373868,CC(=O)OC1C2CC(C)(C)CC2C(C)(O)C23CC12COC3=O
NP_11694,308.16237,C=C1C(=O)OC2CC(C)(O)C3CCC(C)(OC(C)=O)C3CC12
NP_16447,308.16237,C=C1CC2OC(=O)C(C)C2CC2C1C(OC(C)=O)CC2(C)O
NP_12013,308.16237,C=C1C(=O)OC2CC(C)C3CCC(O)C3(C)C(OC(C)=O)C12
NP_40393,308.16237,CC(=O)OC1CCC(C)(C)C2CC=C3C(=O)OC(O)C3C12C
NP_1285,308.16237,C=C(C(=O)O)C1CC2=C(CO)CCCC2(C)C(OC(C)=O)C1
NP_11991,308.16237,C=C1C(=O)OC2CC(C)C3CC(OC(C)=O)C(O)C3(C)CC12
NP_91584,308.162373868,CC1C(=O)OC2CC3C(O)CCCC3C3(CCC(=O)OC3)C21
NP_205828,308.162373868,COc1c(C)c(OCC=C(C)C)cc(COC(C)=O)c1CO
NP_39908,308.16237,CC(=O)OC1CC2C(C)C(=O)OC2C2OC2(C)CCC=C1C
NP_179327,291.13716,CN(C)c1cc(NC(=O)c2ccccc2)c2ccccc2n1
NP_192054,291.13448,COC(=O)c1c(C(=O)OC)n(CCC[NH3+])c2ccccc12
NP_111886,291.13267,CCC(C)C(=O)SCCC(S)CCCCC(N)=O
NP_75779,291.13448,CC1(C)CC(=O)C(C(=N)CC2CC(=O)NC(=O)C2)=C([O-])C1
NP_184322,291.1307,CNc1nc(OCC(F)(F)F)nc(N2CCCCC2)n1
NP_60177,291.13267,CC(C)CC(=O)SCCC(S)CCCCC(N)=O
NP_204348,291.14572,COCCOc1ncccc1-c1noc(C2CCC[NH2+]2)n1
NP_183892,291.138992,CNCCC(Oc1ccccc1C)c1ccccc1.Cl
NP_318435,291.137162,Oc1nc(CN2CCc3ccccc3C2)nc2ccccc12
NP_216478,291.146,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC
NP_321234,291.13716,c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)cc1
NP_321243,291.13716,c1ccc(-c2nc3ccccc3nc2N2CCOCC2)cc1
NP_195622,291.1318,COC12COC(C(O)CO)C(O1)C(NC(C)=O)C(O)C2
NP_311178,291.13716,O=c1c2ccccc2nc2n1CCCN2Cc1ccccc1
NP_131447,291.14053,CCCC(=O)NC(=S)N1CCCCC1c1cccnc1
NP_204210,291.14572,COCCOc1cc(-c2noc(C3CCC[NH2+]3)n2)ccn1
NP_288351,291.137,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)[nH]n1
NP_204320,291.14572,COCCOc1ccnc(-c2noc(C3CCC[NH2+]3)n2)c1
NP_190048,291.1318,COC(=O)CC(O)C(NC(=O)OC(C)(C)C)C(=O)OC
NP_60176,291.132671,CC(C)CC(=O)SCCC(S)CCCCC(=N)O
NP_179139,291.138992,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
NP_160900,291.140533,CCCCCOc1ccc(CSc2n[nH]c(C)n2)cc1
NP_111885,291.132671,CCC(C)C(=O)SCCC(S)CCCCC(=N)O
NP_204266,291.14572,COCCOc1ccc(-c2noc(C3CCC[NH2+]3)n2)cn1
NP_177553,291.140533,CCc1nc(SCc2ccc(OCC(C)C)cc2)n[nH]1
NP_178851,291.13716,CN(C)C=C1C(=O)Nc2ccccc2N=C1c1ccccc1
NP_63309,291.13448,CC(C)CNC(=O)CNC(=O)Cc1ccccc1C(=O)[O-]
NP_139187,286.178023932,CCCCCC1OC(=O)C(C)C(O)C(O)C2CCC1O2
NP_70950,286.189257,CC(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(=O)O
NP_200143,286.1807,COC1CC=C2CC[N+]3(C)CCc4ccc(O)cc4C23C1
NP_235928,286.179361,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
NP_94640,286.17802,CC1CCC(O)C2(CO)C(O)C(O)C3CC12OC3(C)C
NP_266143,286.1807,Cc1ccc2c(C[NH+]3CC(C)CC(C)C3)cc(=O)oc2c1
NP_266148,286.1807,Cc1ccc2c(C[NH+]3CCC(C)CC3)cc(=O)oc2c1C
NP_138208,286.17802393200003,CCCCCC(O)C1CCC(C2OC(=O)C(C)C2O)O1
NP_167372,286.17668,CCNC(=O)NC1C2COC(O2)C([NH+]2CCCC2)C1O
NP_149912,286.17802,CCCCCCCC(O)C(O)C1CC(OC)=CC(=O)O1
NP_163413,286.179,CCCN1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1
NP_65630,286.1807,CC(C)c1ccc2oc(=O)cc(C[NH+]3CCCCC3)c2c1
NP_177231,286.1807,CCc1ccc2oc(=O)cc(C[NH+]3CCCCC3C)c2c1
NP_307117,286.1807,O=Cc1ccc(C(C2CCCC2)C2CCC3(O)C[NH+]23)cc1
NP_33181,286.18926,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O
NP_259084,286.1807,Cc1cc(C)c2oc(=O)cc(C[NH+]3CCCCC3C)c2c1
NP_240522,286.1807,COc1ccc2c(c1)C1CC(OC)C=C3CC[NH+](CC2)C31
NP_240508,286.1807,COc1ccc2c(c1)C13CC(OC)C=CC1CC[NH+]3CC2
NP_8358,286.178023932,C=C(CO)C1(O)C(O)CC2CC(O)CC(C)C2(C)C1O
NP_60751,286.17668,CC(C)CC(NC(=O)C1=CC([NH3+])C(O)C(O)C1)C(N)=O
NP_50081,286.17802,CC(C)(O)C1CCC2(CO)OC2CCC2(C)OC2C1O
NP_58210,286.17802,CC(C)C1(O)CC(O)C2(C)C(O)C3OC3(C)CC(O)C12
NP_963,286.190595,C1CCC(CNc2c3c(nc4nnnn24)CCCC3)CC1
NP_84595,286.17802,CC1=C(C(O)CCCCCCCC(C)O)C(=O)OC1O
NP_262281,286.1807,Cc1cc2oc(=O)cc(C[NH+]3CCC(C)CC3)c2cc1C
NP_73200,286.178023932,CC(O)CCCC1OC(=O)C(C)C(O)C=CCCC1O
NP_84594,286.17802,CC1=C(C(O)CCCCCCC(C)(C)O)C(=O)OC1O
NP_47709,286.1807,CC(C(O)c1ccccc1)[NH+](C)CCc1cccc(O)c1
NP_94630,286.17802,CC1CCC(O)C2(C)C(O)C(O)C3C(O)C12OC3(C)C
NP_177228,286.1807,CCc1ccc2oc(=O)cc(C[NH+]3CCC(C)CC3)c2c1
NP_259081,286.1807,Cc1cc(C)c2oc(=O)cc(C[NH+]3CCC(C)CC3)c2c1
NP_153497,286.17802,CCCCCCCCCCC(C(=O)[O-])C(O)CC(=O)[O-]
NP_116707,286.178023932,CCC(O)CCCCCCCC(=CCC(=O)O)C(=O)O
NP_22673,276.13616,C=CC1(C)CC2OC(=O)C(C)=C2CC1C(=C)C(=O)OC
NP_78904,276.1375,CC1(C)Cc2ccccc2-c2nnc(-c3cccnc3)n21
NP_321708,276.137497,c1ccc2c(N3CCCC3)nc(-c3ccncc3)nc2c1
NP_162945,276.13616,CCCCc1ccc(C(=O)[O-])c(C(=O)[O-])c1CC(C)C
NP_223994,276.13616,COc1cc2c(cc1OC)OC(C)(C(=O)C(C)C)C=C2
NP_86721,276.13616,CC1=CC(=O)C2=C(C)CC(O)C3C(C)C(=O)OC3C12C
NP_75984,276.13615912,CC1(C)CC(=O)c2cc3c(cc2O1)CC(C(C)(C)O)O3
NP_74750,276.13616,CC1(C)C(=O)C2(CCCCC2)C(=O)OC1c1ccco1
NP_208168,276.13616,COc1c2c(c(C)c3c1OC(=O)C3(C)O)C(C)CCC2
NP_19566,276.13615912,C=C1COC2(OC)C=C3C=CC(=O)C(C)C3(C)CC12O
NP_1463,276.13616,C=C(C(=O)OC)C1CC2=C(C)C(=O)C=CC2(C)CC1O
NP_228825,276.13482,COc1ccc(-c2noc(C3CC(O)C[NH+]3C)n2)cc1
NP_189781,276.13616,COC(=O)C=Cc1ccc(OC)c(CC=C(C)CO)c1
NP_1498,276.13616,C=C(C(=O)OC)C1CCC(C)=C2C(=O)C=C(C)C2(O)C1
NP_29592,276.13347,CC(=NNC(N)=O)c1cccc(C(C)=NNC(N)=O)c1
NP_201035,276.13615912,COC1OC(C)Cc2ccc3c(c21)OC(C(C)C)C3=O
NP_41354,276.13616,CC(=O)OC1CCC2=CC(=O)C(C(C)=O)=CC2(C)C1C
NP_256446,276.13616,Cc1c(O)c2c(c(C(=O)C(C)C)c1O)OC(C)(C)C=C2
NP_5365,276.13616,C=C(C)C1Cc2c(cc(O)c(C(=O)C(C)CC)c2O)O1
NP_74885,276.13616,CC1(C)C(=O)OC(c2ccco2)C2(CCCCC2)C1=O
NP_59104,276.14116,CC(C)C1CCC(C)(Cl)C2CCC(C)(Cl)CC12
NP_278800,276.12945,NC(=O)NCNC(=O)NCNC(=O)NCNC(N)=O
NP_43297,276.136159,CC(=O)OCC12Cc3occc3C(=O)C1(C)CCC2C
NP_272756,276.13933,Cl.c1ccc2c3c([nH]c2c1)C1(CCCCC1)NCC3
NP_55196,276.13616,CC(C)=CCc1c(O)c(C)c(O)c2c1OC(C)CC2=O
NP_55199,276.13616,CC(C)=CCc1c(O)c(C)c2c(c1O)C(=O)CC(C)O2
NP_170421,276.13616,CCOC(=O)c1c(C(C)(C)C)oc2ccc(OC)cc12
NP_186051,276.13616,COC(=O)C1(C)C2CC(=O)C(C)=C3C(=O)CC(C)C3C21
NP_220928,276.13616,COc1cc2c(c(O)c1C(=O)C(C)C)C=CC(C)(C)O2
NP_195567,276.13616,COC12CC3C=C(C)C(=O)CC3C(C)(C)C1=CC(=O)O2
NP_32136,276.13615912,CC(=O)Cc1c(C=O)c(O)c(C)c(O)c1CC=C(C)C
NP_49147,276.14471,CC(C)(CNC(=O)C(O)C(C)(C)CO)C(O)C(=O)[O-]
NP_160508,276.13616,CCCCCCc1c(C)c2cc(O)c(O)cc2oc1=O
NP_195492,276.13616,COC12CC(C)C3CC(=O)C(C)=CC3C1=C(C)C(=O)O2
NP_26992,276.13616,C=Cc1c(OC)c2c(c(OC)c1OC)OC(C)(C)C=C2
NP_200178,276.13616,COC1CCC(C)C2C(=O)c3c(C)coc3C(=O)C12C
NP_8620,276.13616,C=C(COC(C)=O)c1ccc(C)cc1OC(=O)C(C)C
NP_207126,276.13615912,COc1c(O)cc2c(c1CC=C(C)C)CC(C)OC2=O
NP_106086,276.13616,CC=C(C)C(=O)OCC=Cc1ccc(OC)c(OC)c1
NP_29587,276.13482,CC(=NNC(N)=O)c1cc(C)ccc1C(C)CC(=O)[O-]
NP_160601,276.13616,CCCCCCc1cc(=O)c2c(O)cc(OC)cc2o1
NP_11758,276.136159,C=C1C(=O)OC2CC(C)=CCCC(C(=O)OC)=CCC12
NP_10780,276.13616,C=C1C(=O)OC2C1CCCC1CC(OC(C)=O)C(=C)C12
NP_1709,276.13616,C=C(C(C)=O)C(CCC(C)=O)CC1=C(C)C(=O)CC1=O
NP_74446,276.13615912,CC1(C(=O)O)CCCC2(C)C3=CC(=O)OCC3=CCC12
NP_22654,276.13616,C=CC1(C)CC2CC(=O)C(O)=C2CC1C(=C)C(=O)OC
NP_178385,276.129634,CN(C(=O)c1cc2sccc2n1C)C1CCCCC1
NP_107759,276.13616,CC=CC(=O)C1=C(OC)C(C)(C=CC=CCC)OC1=O
NP_239034,276.13616,COc1ccc(OC2=C(C)CCCC2O)c(C(C)=O)c1
NP_1171,276.13615912,C=C(C#Cc1cc(O)ccc1O)CCC(O)C(C)(C)O
NP_279791,276.132136,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O
NP_131160,276.13616,CCC=CCCOC(=O)C=Cc1ccc(O)c(OC)c1
NP_283605,276.137,Nc1ncccc1NCc1cccc(-c2cccnc2)c1
NP_178283,276.137497,CCn1nc(Cc2cccc3ccccc23)c(C#N)c1N
NP_66937,276.13616,CC(C=O)=CCCC(C)(O)C=Cc1cc(O)ccc1O
NP_64937,276.14605,CC(C)[NH+]1CC(O)CC1c1nc(-c2cnccn2)no1
NP_14161,276.13616,C=C1C2CC2C2(C)C1CC1=C(C)C(=O)OC1(OC)C2O
NP_108910,276.13616,CC=Cc1cc(OC)c(OC(=O)C(C)=CC)c(OC)c1
NP_276999,276.129451,N=C(O)NCN=C(O)NCNC(O)=NCNC(=N)O
NP_50340,276.13616,CC(C)(O)C=Cc1cc(O)cc2c1OC(C)(C)CC2=O
NP_162910,276.13616,CCCCc1cc(O)c2c(c1C(C)=O)CC(O)CC2=O
NP_208437,276.13616,COc1c2c(cc(O)c1C(=O)C(C)C)OC(C)(C)C=C2
NP_256410,276.13616,Cc1c(O)c(O)c2c3c1C(=O)C(O)C(C)C3CCC2C
NP_201541,276.13615912,COC=C(C(=O)OC)C(C)C(O)C=Cc1ccccc1
NP_189780,276.13616,COC(=O)C=Cc1ccc(OC)c(C=CC(C)(C)O)c1
NP_223026,276.13616,COc1cc2c(cc1OC)C(=O)CC(C)(C=C(C)C)O2
NP_195075,276.13615912,COC1(C)Cc2ccc3c(c2CO1)OC(C(C)C)C3=O
NP_115950,276.137133,CCC(CO)NCCNC(CC)CO.Cl.Cl
NP_160501,276.13616,CCCCCCc1c(C)c2c(O)cc(O)cc2oc1=O
NP_107761,276.13616,CC=CC(=O)C1=C(OC)OC(C)(C=CC=CCC)C1=O
NP_205135,276.13214,CO[N+]([O-])=CC(=O)NC(C(C)C)C(O)C(C)C(=O)O
NP_160529,276.13616,CCCCCCc1c(C)c2ccc(O)c(O)c2oc1=O
NP_138132,276.136159,CCCCCC(O)=CC(=O)C=Cc1ccc(O)c(O)c1
NP_1841,276.13615912,C=C(C)C#CC1=CC2OC(C)(C)C(O)CC23OC3C1O
NP_44731,276.136159,CC(=O)OCCc1c(C)cc2c(c1C)C(=O)C(C)C2O
NP_27261,270.205576,C=O.NCCNCCNCCN.Oc1ccccc1
NP_63169,270.21297,CC(C)CN(CC(C)C)C(S)=NC1CCCCC1
NP_320046,267.13448,[NH3+]CC1OC(CC(=O)Nc2ccccc2)C(O)C1O
NP_75075,267.137162,CC1(C)C(c2ccccc2)=NC(c2cccnc2)N1O
NP_270501,267.137162,Cc1nc[nH]c1CCC(=O)c1cn(C)c2ccccc12
NP_203945,267.13314,COCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1C
NP_204716,267.137162,COCc1cc(C)nc(Nc2ccccc2C)c1C#N
NP_304327,267.146,O=C1NC=NC2C(CN3CC(O)C(CO)C3)=C[NH2+]C12
NP_167560,267.14053,CCNC(=S)N1N=C(C)C2C3C(CC21O)C3(C)C
NP_114898,267.13899,CCC(C)N(C(=O)c1ccccc1Cl)C(C)CC
NP_29527,267.137162,CC(=NN=C(O)c1ccccc1-n1cccc1)C1CC1
NP_314620,267.132,OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O
NP_113367,267.1293,CCC(C)C1C(C)N1S(=O)(=O)c1ccc(C)cc1
NP_247860,267.137162,COc1ccccc1NCc1nc2ccccc2n1C
NP_162464,267.137162,CCCCc1c2c([nH]c1=C1C=CC(=O)C=C1)=NC=CN2
NP_181273,267.137162,CN1CC(C(=N)O)C=C2c3cccc4[nH]cc(c34)CC21
NP_118312,267.1293,CCC1C(C(C)C)N1S(=O)(=O)c1ccc(C)cc1
NP_72342,248.100836,CC(O)C(N)C(O)=NC(CCC(=O)O)C(=O)O
NP_295263,248.104859,O=C(O)c1ccccc1C(=O)OC1CCCCC1
NP_11973,248.10486,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(O)CC12
NP_83931,248.104858992,CC12CCCC3(C)C(c4ccoc4)OC(=O)C13O2
NP_272752,248.10803,Cl.c1ccc2c(N3CCNCC3)cccc2c1
NP_161221,248.10486,CCCCCc1cc2cc(O)cc(O)c2c(=O)o1
NP_218545,248.10486,COc1cc(O)cc(C2=C(C)CC(O)CC2=O)c1
NP_116925,248.104858992,CCC1(C)C(=O)C=Cc2c1oc(CO)c(C)c2=O
NP_225571,248.10486,COc1cc2oc(C(C)C)cc(=O)c2c(O)c1C
NP_250243,248.10823,CSCCCCCC(C)(CC(=O)O)C(=O)O
NP_46029,248.10486,CC(=O)c1c(O)cc(CO)c2c1C(=O)C(C)CC2
NP_31888,248.10486,CC(=O)CCCC1Cc2cccc(O)c2C(=O)O1
NP_72395,248.100836,CC(O)C(N=C(O)CCC(N)C(=O)O)C(=O)O
